"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT11","WT13","WT14","WT16"
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-30",,"0.0",,,,,,,,,,,,,,,,,
"USC00041057","BREA DAM, CA US","33.8905","-117.9263","83.8","2013-03-31",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-06",,"1.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-07",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-08",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-23",,"2.3",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-24",,"30.7",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-25",,"8.4",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-26",,"4.1",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-30",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-01-31",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-07",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-08",,"1.5",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-09",,"0.3",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-19",,"5.8",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-21",,"0.3",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-02-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-07",,"5.3",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-08",,"18.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-30",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-03-31",,"1.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-01",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-02",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-03",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-04",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-05",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-06",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-07",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-08",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-09",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-10",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-11",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-12",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-13",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-14",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-15",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-16",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-17",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-18",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-19",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-20",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-21",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-22",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-23",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-24",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-25",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-26",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-27",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-28",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-29",,"0.0",,,,,,,,,,,,,,,,,
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2013-04-30",,"0.0",,,,,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-01",,,,,"8.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-02",,,,,"11.3",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-03",,,,,"12.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-04",,,,,"9.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-05",,,,,"9.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-06",,,,,"7.3",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-07",,,,,"12.3",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-08",,,,,"13.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-09",,,,,"13.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-10",,,,,"7.7",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-11",,,,,"5.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-12",,,,,"4.7",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-13",,,,,"5.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-14",,,,,"4.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-15",,,,,"6.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-16",,,,,"11.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-17",,,,,"16.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-18",,,,,"16.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-19",,,,,"16.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-20",,,,,"17.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-21",,,,,"19.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-22",,,,,"16.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-23",,,,,"17.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-24",,,,,"12.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-25",,,,,"14.0",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-26",,,,,"14.3",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-27",,,,,"9.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-28",,,,,"8.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-29",,,,,"7.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-30",,,,,"11.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-01-31",,,,,"15.0",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-01",,,,,"16.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-02",,,,,"17.3",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-03",,,,,"16.5",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-04",,,,,"13.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-05",,,,,"9.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-06",,,,,"10.0",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-07",,,,,"9.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-08",,,,,"6.0",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-09",,,,,"6.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-10",,,,,"6.4",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-11",,,,,"7.9",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-12",,,,,"8.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-13",,,,,"10.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-14",,,,,"14.5",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-15",,,,,"20.7",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-16",,,,,"17.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-17",,,,,"12.6",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-18",,,,,"10.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-19",,,,,"7.7",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-20",,,,,"7.2",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-21",,,,,"8.0",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-22",,,,,"9.8",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-23",,,,,"11.1",,,,,,,,,,,,,,
"USR0000CLTU","LITTLE TUJUNGA CALIFORNIA, CA US","34.2936","-118.3608","423.7","2013-02-24",,,,,"11.8",,,,,,,,,,,,,,
